order_id,user_id,restaurant_id,city,city_tier,order_time,order_value,discount_applied,status,is_crisis_period
ORD07309,U0244,R067,Bangalore,Tier-1,2024-01-15 14:44:00,394.47,107.97,delivered,False
ORD07310,U0145,R046,Delhi,Tier-1,2024-01-05 12:04:00,189.16,0.0,delivered,False
ORD07311,U0184,R043,Surat,Tier-2,2024-01-16 07:50:00,163.41,0.0,delivered,False
ORD07312,U0028,R058,Coimbatore,Tier-2,2024-02-12 15:14:00,176.15,0.0,delivered,False
ORD07313,U0083,R018,Bangalore,Tier-1,2024-02-29 15:10:00,192.72,0.0,delivered,False
ORD07314,U0017,R018,Bangalore,Tier-1,2024-02-28 15:12:00,96.85,0.0,delivered,False
ORD07315,U0083,R077,Bangalore,Tier-1,2024-03-20 17:25:00,254.1,62.58,delivered,False
ORD07316,U0280,R064,Bhopal,Tier-2,2024-01-23 20:33:00,97.96,0.0,delivered,False
ORD07317,U0420,R057,Bhopal,Tier-2,2024-01-23 21:09:00,137.59,0.0,delivered,False
ORD07318,U0250,R060,Surat,Tier-2,2024-01-08 11:45:00,144.36,0.0,delivered,False
ORD07319,U0200,R066,Bhopal,Tier-2,2024-02-06 15:45:00,198.88,0.0,delivered,False
ORD07320,U0493,R091,Delhi,Tier-1,2024-03-18 12:07:00,279.08,0.0,delivered,False
ORD07321,U0500,R015,Vadodara,Tier-2,2024-02-19 14:58:00,80.0,0.0,delivered,False
ORD07322,U0148,R082,Coimbatore,Tier-2,2024-03-09 20:59:00,305.11,39.0,delivered,False
ORD07323,U0101,R023,Mumbai,Tier-1,2024-03-29 16:35:00,164.68,0.0,delivered,False
ORD07324,U0073,R050,Mumbai,Tier-1,2024-03-10 16:40:00,210.94,0.0,delivered,False
ORD07325,U0109,R078,Delhi,Tier-1,2024-03-15 14:59:00,368.63,0.0,delivered,False
ORD07326,U0373,R069,Mumbai,Tier-1,2024-01-30 07:57:00,187.04,48.43,delivered,False
ORD07327,U0006,R046,Delhi,Tier-1,2024-03-13 09:19:00,344.09,63.35,delivered,False
ORD07328,U0066,R070,Coimbatore,Tier-2,2024-03-31 15:11:00,203.09,0.0,cancelled,True
ORD07329,U0088,R083,Indore,Tier-2,2024-03-08 06:06:00,234.59,0.0,delivered,False
ORD07330,U0064,R086,Bangalore,Tier-1,2024-01-31 13:20:00,130.43,0.0,delivered,False
ORD07331,U0141,R013,Vadodara,Tier-2,2024-03-28 09:00:00,227.6,33.79,cancelled,True
ORD07332,U0425,R081,Mumbai,Tier-1,2024-01-11 07:01:00,211.91,0.0,delivered,False
ORD07333,U0113,R015,Vadodara,Tier-2,2024-03-05 20:21:00,191.72,0.0,delivered,False
ORD07334,U0467,R008,Delhi,Tier-1,2024-02-14 16:24:00,165.39,18.4,delivered,False
ORD07335,U0456,R058,Coimbatore,Tier-2,2024-01-02 20:44:00,280.99,61.54,delivered,False
ORD07336,U0096,R084,Coimbatore,Tier-2,2024-01-02 21:54:00,99.32,20.44,delivered,False
ORD07337,U0136,R073,Bangalore,Tier-1,2024-02-03 14:14:00,203.69,0.0,delivered,False
ORD07338,U0197,R066,Bhopal,Tier-2,2024-01-23 01:21:00,143.0,0.0,delivered,False
ORD07339,U0411,R038,Bangalore,Tier-1,2024-02-14 16:30:00,179.77,0.0,delivered,False
ORD07340,U0290,R030,Indore,Tier-2,2024-03-27 14:44:00,272.7,0.0,delivered,True
ORD07341,U0422,R068,Bhopal,Tier-2,2024-02-12 03:27:00,136.79,25.21,delivered,False
ORD07342,U0498,R004,Mumbai,Tier-1,2024-03-15 13:18:00,309.16,0.0,delivered,False
ORD07343,U0301,R014,Mumbai,Tier-1,2024-01-21 13:53:00,250.67,0.0,delivered,False
ORD07344,U0025,R019,Coimbatore,Tier-2,2024-03-12 12:31:00,128.29,20.88,delivered,False
ORD07345,U0411,R006,Bangalore,Tier-1,2024-03-14 16:27:00,170.17,0.0,delivered,False
ORD07346,U0085,R077,Bangalore,Tier-1,2024-02-19 11:44:00,101.78,0.0,delivered,False
ORD07347,U0440,R011,Mumbai,Tier-1,2024-01-07 20:53:00,346.1,0.0,delivered,False
ORD07348,U0344,R019,Coimbatore,Tier-2,2024-01-06 12:51:00,364.9,103.02,delivered,False
ORD07349,U0381,R029,Mumbai,Tier-1,2024-03-21 10:59:00,228.45,0.0,delivered,False
ORD07350,U0100,R071,Mumbai,Tier-1,2024-03-17 19:38:00,131.65,0.0,delivered,False
ORD07351,U0412,R015,Vadodara,Tier-2,2024-02-23 19:14:00,200.08,36.3,delivered,False
ORD07352,U0148,R039,Coimbatore,Tier-2,2024-01-17 10:10:00,202.81,0.0,delivered,False
ORD07353,U0246,R100,Vadodara,Tier-2,2024-03-12 20:49:00,348.61,0.0,delivered,False
ORD07354,U0021,R063,Indore,Tier-2,2024-01-12 22:36:00,164.95,0.0,delivered,False
ORD07355,U0360,R083,Indore,Tier-2,2024-03-04 18:02:00,250.59,0.0,delivered,False
ORD07356,U0195,R048,Bangalore,Tier-1,2024-01-10 20:24:00,213.1,0.0,delivered,False
ORD07357,U0154,R009,Coimbatore,Tier-2,2024-02-13 13:40:00,291.05,32.55,delivered,False
ORD07358,U0015,R024,Delhi,Tier-1,2024-02-19 21:06:00,231.09,59.65,delivered,False
ORD07359,U0146,R090,Mumbai,Tier-1,2024-01-28 20:10:00,155.46,0.0,delivered,False
ORD07360,U0474,R007,Surat,Tier-2,2024-01-19 19:58:00,313.45,0.0,delivered,False
ORD07361,U0036,R098,Bhopal,Tier-2,2024-01-04 21:41:00,388.06,0.0,delivered,False
ORD07362,U0454,R007,Surat,Tier-2,2024-01-18 20:27:00,179.29,0.0,delivered,False
ORD07363,U0308,R086,Bangalore,Tier-1,2024-02-27 10:03:00,158.48,23.69,delivered,False
ORD07364,U0129,R010,Mumbai,Tier-1,2024-03-07 10:42:00,211.73,0.0,delivered,False
ORD07365,U0270,R080,Delhi,Tier-1,2024-01-12 12:12:00,243.03,0.0,delivered,False
ORD07366,U0250,R040,Surat,Tier-2,2024-01-27 12:04:00,269.81,0.0,delivered,False
ORD07367,U0457,R042,Mumbai,Tier-1,2024-02-25 20:09:00,179.02,0.0,delivered,False
ORD07368,U0410,R004,Mumbai,Tier-1,2024-03-01 14:32:00,441.29,0.0,delivered,False
ORD07369,U0095,R066,Bhopal,Tier-2,2024-03-25 21:17:00,180.23,0.0,delivered,True
ORD07370,U0288,R095,Coimbatore,Tier-2,2024-03-27 16:34:00,305.75,0.0,delivered,True
ORD07371,U0278,R027,Indore,Tier-2,2024-03-21 06:44:00,139.44,25.18,delivered,True
ORD07372,U0234,R084,Coimbatore,Tier-2,2024-03-14 21:20:00,209.44,0.0,delivered,False
ORD07373,U0123,R006,Bangalore,Tier-1,2024-03-01 07:25:00,230.41,0.0,delivered,False
ORD07374,U0070,R013,Vadodara,Tier-2,2024-03-25 15:34:00,224.68,0.0,delivered,True
ORD07375,U0479,R013,Vadodara,Tier-2,2024-02-09 15:50:00,235.6,37.5,delivered,False
ORD07376,U0313,R050,Mumbai,Tier-1,2024-02-09 23:33:00,305.29,0.0,delivered,False
ORD07377,U0373,R042,Mumbai,Tier-1,2024-02-07 13:02:00,325.55,0.0,delivered,False
ORD07378,U0349,R048,Bangalore,Tier-1,2024-02-19 12:18:00,480.36,0.0,delivered,False
ORD07379,U0257,R052,Vadodara,Tier-2,2024-02-01 21:45:00,154.63,23.45,delivered,False
ORD07380,U0075,R064,Bhopal,Tier-2,2024-01-02 21:37:00,191.8,0.0,delivered,False
ORD07381,U0156,R062,Delhi,Tier-1,2024-03-20 09:12:00,141.34,19.3,delivered,False
ORD07382,U0378,R004,Mumbai,Tier-1,2024-03-10 19:57:00,222.34,0.0,delivered,False
ORD07383,U0466,R073,Bangalore,Tier-1,2024-03-18 09:12:00,228.46,0.0,delivered,False
ORD07384,U0219,R047,Indore,Tier-2,2024-02-27 15:22:00,85.26,0.0,delivered,False
ORD07385,U0228,R006,Bangalore,Tier-1,2024-01-25 14:31:00,191.08,28.73,delivered,False
ORD07386,U0198,R017,Surat,Tier-2,2024-02-07 11:27:00,129.27,0.0,delivered,False
ORD07387,U0104,R009,Coimbatore,Tier-2,2024-02-19 22:08:00,276.61,0.0,delivered,False
ORD07388,U0263,R029,Mumbai,Tier-1,2024-03-02 12:38:00,144.98,0.0,delivered,False
ORD07389,U0342,R058,Coimbatore,Tier-2,2024-02-29 14:16:00,224.42,0.0,delivered,False
ORD07390,U0217,R055,Bangalore,Tier-1,2024-01-04 11:17:00,343.21,98.83,delivered,False
ORD07391,U0321,R095,Coimbatore,Tier-2,2024-02-21 14:31:00,387.94,0.0,delivered,False
ORD07392,U0279,R097,Bhopal,Tier-2,2024-01-03 13:13:00,196.94,57.44,delivered,False
ORD07393,U0018,R070,Coimbatore,Tier-2,2024-02-17 20:02:00,197.73,0.0,delivered,False
ORD07394,U0133,R053,Mumbai,Tier-1,2024-01-13 14:25:00,208.56,0.0,delivered,False
ORD07395,U0151,R056,Surat,Tier-2,2024-02-21 18:03:00,196.55,0.0,delivered,False
ORD07396,U0440,R042,Mumbai,Tier-1,2024-02-14 13:01:00,163.33,0.0,delivered,False
ORD07397,U0216,R046,Delhi,Tier-1,2024-03-28 13:56:00,147.14,0.0,delivered,False
ORD07398,U0099,R010,Mumbai,Tier-1,2024-02-13 17:01:00,99.27,0.0,delivered,False
ORD07399,U0104,R058,Coimbatore,Tier-2,2024-02-26 20:27:00,104.51,0.0,delivered,False
ORD07400,U0225,R062,Delhi,Tier-1,2024-01-11 19:57:00,197.26,0.0,delivered,False
ORD07401,U0084,R022,Mumbai,Tier-1,2024-01-05 10:05:00,181.17,0.0,delivered,False
ORD07402,U0285,R051,Indore,Tier-2,2024-03-28 11:40:00,87.19,24.78,delivered,True
ORD07403,U0023,R091,Delhi,Tier-1,2024-03-28 14:00:00,183.81,29.9,delivered,False
ORD07404,U0491,R002,Coimbatore,Tier-2,2024-02-02 20:50:00,249.39,0.0,delivered,False
ORD07405,U0305,R097,Bhopal,Tier-2,2024-02-12 23:36:00,114.36,0.0,delivered,False
ORD07406,U0003,R097,Bhopal,Tier-2,2024-01-22 13:40:00,116.66,0.0,delivered,False
ORD07407,U0266,R065,Bhopal,Tier-2,2024-02-14 16:22:00,417.56,0.0,cancelled,False
ORD07408,U0274,R056,Surat,Tier-2,2024-02-13 19:24:00,357.37,0.0,delivered,False
ORD07409,U0351,R094,Coimbatore,Tier-2,2024-01-02 17:45:00,147.16,0.0,delivered,False
ORD07410,U0485,R051,Indore,Tier-2,2024-02-03 12:05:00,187.16,0.0,delivered,False
ORD07411,U0317,R019,Coimbatore,Tier-2,2024-02-06 18:33:00,80.0,0.0,delivered,False
ORD07412,U0384,R032,Surat,Tier-2,2024-01-06 21:26:00,257.37,0.0,delivered,False
ORD07413,U0400,R065,Bhopal,Tier-2,2024-02-09 22:27:00,116.4,0.0,delivered,False
ORD07414,U0468,R003,Surat,Tier-2,2024-03-20 13:59:00,171.9,0.0,delivered,True
ORD07415,U0049,R096,Coimbatore,Tier-2,2024-03-14 15:09:00,252.5,0.0,delivered,False
ORD07416,U0056,R013,Vadodara,Tier-2,2024-03-13 20:21:00,306.61,0.0,delivered,False
ORD07417,U0489,R054,Vadodara,Tier-2,2024-02-16 21:50:00,117.55,0.0,delivered,False
ORD07418,U0387,R008,Delhi,Tier-1,2024-01-15 14:54:00,224.46,0.0,delivered,False
ORD07419,U0014,R008,Delhi,Tier-1,2024-02-08 13:41:00,118.15,0.0,cancelled,False
ORD07420,U0170,R027,Indore,Tier-2,2024-03-11 10:01:00,108.72,28.97,delivered,False
ORD07421,U0039,R021,Indore,Tier-2,2024-03-17 14:13:00,419.5,0.0,delivered,True
ORD07422,U0432,R066,Bhopal,Tier-2,2024-01-11 10:47:00,383.39,0.0,delivered,False
ORD07423,U0269,R061,Bangalore,Tier-1,2024-01-21 23:45:00,360.47,59.92,delivered,False
ORD07424,U0350,R044,Indore,Tier-2,2024-03-11 20:32:00,246.54,0.0,delivered,False
ORD07425,U0385,R097,Bhopal,Tier-2,2024-01-15 20:48:00,294.98,0.0,delivered,False
ORD07426,U0327,R094,Coimbatore,Tier-2,2024-01-04 10:44:00,181.74,0.0,delivered,False
ORD07427,U0361,R055,Bangalore,Tier-1,2024-03-13 15:00:00,169.67,0.0,delivered,False
ORD07428,U0023,R008,Delhi,Tier-1,2024-03-31 21:24:00,142.87,0.0,delivered,False
ORD07429,U0040,R088,Coimbatore,Tier-2,2024-03-11 04:09:00,226.3,47.7,cancelled,False
ORD07430,U0241,R036,Vadodara,Tier-2,2024-02-09 20:45:00,219.9,0.0,delivered,False
ORD07431,U0359,R012,Vadodara,Tier-2,2024-01-24 18:53:00,301.02,49.28,delivered,False
ORD07432,U0082,R045,Indore,Tier-2,2024-01-21 11:55:00,176.47,0.0,delivered,False
ORD07433,U0394,R068,Bhopal,Tier-2,2024-03-21 19:35:00,103.27,0.0,cancelled,True
ORD07434,U0319,R026,Delhi,Tier-1,2024-03-24 13:04:00,99.78,0.0,delivered,False
ORD07435,U0293,R003,Surat,Tier-2,2024-03-28 12:20:00,248.04,0.0,cancelled,True
ORD07436,U0275,R039,Coimbatore,Tier-2,2024-01-08 10:25:00,354.48,59.91,delivered,False
ORD07437,U0146,R069,Mumbai,Tier-1,2024-03-01 14:28:00,163.26,0.0,delivered,False
ORD07438,U0331,R067,Bangalore,Tier-1,2024-03-16 11:28:00,195.25,0.0,delivered,False
ORD07439,U0209,R010,Mumbai,Tier-1,2024-01-28 12:30:00,235.55,0.0,delivered,False
ORD07440,U0424,R095,Coimbatore,Tier-2,2024-01-17 13:46:00,261.25,0.0,delivered,False
ORD07441,U0494,R024,Delhi,Tier-1,2024-03-21 15:56:00,135.13,0.0,delivered,False
ORD07442,U0269,R061,Bangalore,Tier-1,2024-01-20 22:32:00,385.18,86.89,delivered,False
ORD07443,U0215,R098,Bhopal,Tier-2,2024-03-16 01:35:00,171.68,0.0,delivered,False
ORD07444,U0469,R072,Delhi,Tier-1,2024-03-25 18:21:00,160.37,0.0,delivered,False
ORD07445,U0199,R043,Surat,Tier-2,2024-02-26 13:46:00,205.06,0.0,delivered,False
ORD07446,U0434,R090,Mumbai,Tier-1,2024-01-05 06:56:00,247.46,0.0,delivered,False
ORD07447,U0322,R064,Bhopal,Tier-2,2024-01-14 15:55:00,867.82,129.39,delivered,False
ORD07448,U0030,R005,Mumbai,Tier-1,2024-01-11 12:43:00,190.56,0.0,delivered,False
ORD07449,U0420,R035,Bhopal,Tier-2,2024-03-31 16:25:00,168.82,39.05,cancelled,True
ORD07450,U0287,R094,Coimbatore,Tier-2,2024-02-03 18:14:00,286.17,71.72,delivered,False
ORD07451,U0364,R082,Coimbatore,Tier-2,2024-01-29 10:13:00,197.92,0.0,delivered,False
ORD07452,U0286,R053,Mumbai,Tier-1,2024-03-14 12:57:00,351.64,0.0,delivered,False
ORD07453,U0489,R100,Vadodara,Tier-2,2024-02-13 15:59:00,378.04,0.0,delivered,False
ORD07454,U0154,R009,Coimbatore,Tier-2,2024-02-28 18:51:00,216.56,58.53,cancelled,False
ORD07455,U0049,R039,Coimbatore,Tier-2,2024-03-26 10:18:00,261.82,0.0,cancelled,True
ORD07456,U0035,R036,Vadodara,Tier-2,2024-01-20 10:35:00,367.55,46.4,cancelled,False
ORD07457,U0022,R011,Mumbai,Tier-1,2024-02-04 18:01:00,164.24,0.0,delivered,False
ORD07458,U0053,R015,Vadodara,Tier-2,2024-01-30 18:32:00,150.16,0.0,delivered,False
ORD07459,U0251,R046,Delhi,Tier-1,2024-03-07 20:53:00,323.57,0.0,delivered,False
ORD07460,U0296,R058,Coimbatore,Tier-2,2024-01-25 22:51:00,80.0,0.0,cancelled,False
ORD07461,U0481,R045,Indore,Tier-2,2024-02-19 18:18:00,231.97,0.0,delivered,False
ORD07462,U0252,R076,Bangalore,Tier-1,2024-03-26 15:38:00,230.87,62.87,cancelled,False
ORD07463,U0230,R045,Indore,Tier-2,2024-03-10 18:08:00,267.19,0.0,delivered,False
ORD07464,U0291,R069,Mumbai,Tier-1,2024-03-06 20:41:00,205.49,37.81,delivered,False
ORD07465,U0365,R013,Vadodara,Tier-2,2024-02-09 20:06:00,341.52,0.0,delivered,False
ORD07466,U0089,R032,Surat,Tier-2,2024-03-10 14:55:00,312.95,0.0,delivered,False
ORD07467,U0163,R063,Indore,Tier-2,2024-03-16 12:19:00,135.36,0.0,delivered,False
ORD07468,U0073,R090,Mumbai,Tier-1,2024-01-15 07:29:00,436.72,0.0,delivered,False
ORD07469,U0279,R097,Bhopal,Tier-2,2024-02-24 10:59:00,171.71,0.0,delivered,False
ORD07470,U0341,R096,Coimbatore,Tier-2,2024-02-02 12:29:00,234.24,0.0,delivered,False
ORD07471,U0490,R060,Surat,Tier-2,2024-01-28 21:37:00,247.56,0.0,delivered,False
ORD07472,U0388,R026,Delhi,Tier-1,2024-03-01 21:07:00,172.38,23.12,delivered,False
ORD07473,U0114,R068,Bhopal,Tier-2,2024-02-03 09:38:00,242.24,61.24,delivered,False
ORD07474,U0136,R079,Bangalore,Tier-1,2024-02-21 18:04:00,231.55,0.0,delivered,False
ORD07475,U0118,R091,Delhi,Tier-1,2024-02-12 20:01:00,183.47,0.0,delivered,False
ORD07476,U0204,R056,Surat,Tier-2,2024-01-04 12:14:00,159.86,0.0,delivered,False
ORD07477,U0354,R008,Delhi,Tier-1,2024-03-14 20:05:00,105.19,12.59,delivered,False
ORD07478,U0124,R010,Mumbai,Tier-1,2024-02-16 21:19:00,224.69,0.0,delivered,False
ORD07479,U0419,R047,Indore,Tier-2,2024-01-12 10:06:00,96.8,25.26,delivered,False
ORD07480,U0257,R012,Vadodara,Tier-2,2024-02-23 22:16:00,236.13,58.6,delivered,False
ORD07481,U0042,R094,Coimbatore,Tier-2,2024-01-25 20:31:00,113.3,33.69,delivered,False
ORD07482,U0402,R056,Surat,Tier-2,2024-03-04 15:38:00,195.2,0.0,delivered,False
ORD07483,U0045,R008,Delhi,Tier-1,2024-01-03 21:05:00,173.49,0.0,delivered,False
ORD07484,U0161,R055,Bangalore,Tier-1,2024-02-22 16:51:00,278.51,32.72,delivered,False
ORD07485,U0076,R068,Bhopal,Tier-2,2024-02-24 10:58:00,214.08,0.0,delivered,False
ORD07486,U0491,R041,Coimbatore,Tier-2,2024-02-10 21:03:00,208.13,0.0,delivered,False
ORD07487,U0160,R098,Bhopal,Tier-2,2024-01-03 19:48:00,91.32,0.0,delivered,False
ORD07488,U0131,R082,Coimbatore,Tier-2,2024-01-03 21:41:00,401.75,86.72,delivered,False
ORD07489,U0372,R005,Mumbai,Tier-1,2024-03-27 17:43:00,190.15,24.81,delivered,False
ORD07490,U0062,R046,Delhi,Tier-1,2024-03-14 15:21:00,80.0,0.0,delivered,False
ORD07491,U0460,R023,Mumbai,Tier-1,2024-01-25 10:42:00,132.17,0.0,delivered,False
ORD07492,U0148,R019,Coimbatore,Tier-2,2024-03-27 22:12:00,127.49,0.0,delivered,True
ORD07493,U0399,R066,Bhopal,Tier-2,2024-02-05 01:56:00,265.07,0.0,delivered,False
ORD07494,U0225,R026,Delhi,Tier-1,2024-02-25 14:54:00,154.42,0.0,delivered,False
ORD07495,U0416,R019,Coimbatore,Tier-2,2024-01-07 21:19:00,80.79,8.4,delivered,False
ORD07496,U0079,R086,Bangalore,Tier-1,2024-01-18 12:24:00,268.33,0.0,delivered,False
ORD07497,U0164,R070,Coimbatore,Tier-2,2024-02-22 14:25:00,121.53,30.32,delivered,False
ORD07498,U0293,R056,Surat,Tier-2,2024-02-11 20:15:00,316.78,42.25,delivered,False
ORD07499,U0396,R012,Vadodara,Tier-2,2024-01-28 08:20:00,193.37,30.63,delivered,False
ORD07500,U0396,R100,Vadodara,Tier-2,2024-01-27 09:00:00,164.49,0.0,delivered,False
ORD07501,U0203,R008,Delhi,Tier-1,2024-03-18 21:48:00,134.78,13.56,delivered,False
ORD07502,U0183,R036,Vadodara,Tier-2,2024-02-28 20:12:00,242.32,0.0,delivered,False
ORD07503,U0438,R043,Surat,Tier-2,2024-03-02 13:39:00,202.04,44.11,delivered,False
ORD07504,U0464,R016,Indore,Tier-2,2024-02-19 13:16:00,283.05,57.75,delivered,False
ORD07505,U0194,R025,Indore,Tier-2,2024-01-24 21:20:00,180.85,0.0,delivered,False
ORD07506,U0053,R054,Vadodara,Tier-2,2024-03-13 20:07:00,303.0,0.0,delivered,False
ORD07507,U0430,R033,Mumbai,Tier-1,2024-02-29 21:42:00,140.57,0.0,delivered,False
ORD07508,U0356,R044,Indore,Tier-2,2024-02-05 15:31:00,749.97,0.0,delivered,False
ORD07509,U0330,R026,Delhi,Tier-1,2024-02-27 12:32:00,97.0,0.0,delivered,False
ORD07510,U0429,R067,Bangalore,Tier-1,2024-03-30 06:13:00,284.3,0.0,delivered,False
ORD07511,U0211,R096,Coimbatore,Tier-2,2024-03-18 19:09:00,149.79,0.0,cancelled,True
ORD07512,U0488,R072,Delhi,Tier-1,2024-01-19 14:57:00,356.35,81.62,delivered,False
ORD07513,U0320,R091,Delhi,Tier-1,2024-01-10 18:21:00,147.22,18.61,delivered,False
ORD07514,U0351,R095,Coimbatore,Tier-2,2024-01-31 21:37:00,245.04,0.0,delivered,False
ORD07515,U0228,R061,Bangalore,Tier-1,2024-03-19 15:10:00,148.76,0.0,delivered,False
ORD07516,U0423,R005,Mumbai,Tier-1,2024-01-08 15:59:00,177.24,18.1,delivered,False
ORD07517,U0423,R022,Mumbai,Tier-1,2024-03-26 14:20:00,431.31,126.13,delivered,False
ORD07518,U0423,R050,Mumbai,Tier-1,2024-02-16 19:15:00,269.86,60.92,delivered,False
ORD07519,U0125,R008,Delhi,Tier-1,2024-02-27 14:25:00,192.74,0.0,delivered,False
ORD07520,U0102,R037,Indore,Tier-2,2024-02-09 15:09:00,358.48,0.0,delivered,False
ORD07521,U0249,R100,Vadodara,Tier-2,2024-03-20 13:32:00,240.85,61.55,delivered,True
ORD07522,U0118,R091,Delhi,Tier-1,2024-03-17 10:26:00,235.57,62.01,delivered,False
ORD07523,U0398,R009,Coimbatore,Tier-2,2024-03-11 15:42:00,195.11,55.14,delivered,False
ORD07524,U0214,R046,Delhi,Tier-1,2024-01-05 09:30:00,204.06,0.0,delivered,False
ORD07525,U0214,R091,Delhi,Tier-1,2024-03-28 14:38:00,213.92,0.0,delivered,False
ORD07526,U0308,R020,Bangalore,Tier-1,2024-01-16 12:12:00,326.03,0.0,delivered,False
ORD07527,U0428,R017,Surat,Tier-2,2024-01-23 19:06:00,172.88,0.0,delivered,False
ORD07528,U0330,R046,Delhi,Tier-1,2024-02-24 10:20:00,183.74,0.0,cancelled,False
ORD07529,U0478,R088,Coimbatore,Tier-2,2024-01-16 18:31:00,386.7,0.0,delivered,False
ORD07530,U0386,R068,Bhopal,Tier-2,2024-02-12 20:02:00,251.27,0.0,delivered,False
ORD07531,U0165,R042,Mumbai,Tier-1,2024-03-12 22:58:00,453.77,0.0,delivered,False
ORD07532,U0374,R037,Indore,Tier-2,2024-02-04 21:08:00,413.32,0.0,delivered,False
ORD07533,U0067,R014,Mumbai,Tier-1,2024-03-06 19:03:00,257.54,0.0,delivered,False
ORD07534,U0386,R098,Bhopal,Tier-2,2024-02-15 20:26:00,173.9,0.0,delivered,False
ORD07535,U0065,R046,Delhi,Tier-1,2024-01-02 05:50:00,129.99,0.0,delivered,False
ORD07536,U0255,R026,Delhi,Tier-1,2024-02-03 14:37:00,300.63,0.0,delivered,False
ORD07537,U0201,R030,Indore,Tier-2,2024-02-04 01:08:00,181.09,0.0,delivered,False
ORD07538,U0010,R035,Bhopal,Tier-2,2024-01-08 21:43:00,89.33,12.09,delivered,False
ORD07539,U0366,R089,Bangalore,Tier-1,2024-01-13 14:23:00,153.21,0.0,delivered,False
ORD07540,U0351,R096,Coimbatore,Tier-2,2024-02-14 22:11:00,106.0,0.0,delivered,False
ORD07541,U0200,R066,Bhopal,Tier-2,2024-03-28 08:15:00,193.5,0.0,delivered,True
ORD07542,U0490,R060,Surat,Tier-2,2024-02-03 20:11:00,152.08,0.0,delivered,False
ORD07543,U0488,R008,Delhi,Tier-1,2024-03-09 21:51:00,134.34,0.0,delivered,False
ORD07544,U0308,R073,Bangalore,Tier-1,2024-01-20 11:01:00,103.73,16.91,delivered,False
ORD07545,U0361,R077,Bangalore,Tier-1,2024-02-27 13:48:00,218.11,0.0,delivered,False
ORD07546,U0432,R057,Bhopal,Tier-2,2024-02-24 13:29:00,571.42,130.19,delivered,False
ORD07547,U0072,R024,Delhi,Tier-1,2024-03-11 17:48:00,118.51,0.0,delivered,False
ORD07548,U0366,R048,Bangalore,Tier-1,2024-03-06 18:18:00,190.85,0.0,delivered,False
ORD07549,U0189,R019,Coimbatore,Tier-2,2024-02-25 12:46:00,112.34,17.78,delivered,False
ORD07550,U0366,R092,Bangalore,Tier-1,2024-02-28 13:22:00,423.72,115.74,delivered,False
ORD07551,U0102,R099,Indore,Tier-2,2024-02-24 11:38:00,184.6,0.0,delivered,False
ORD07552,U0002,R013,Vadodara,Tier-2,2024-02-14 18:22:00,156.04,21.54,delivered,False
ORD07553,U0478,R002,Coimbatore,Tier-2,2024-02-08 12:32:00,371.36,99.93,delivered,False
ORD07554,U0200,R097,Bhopal,Tier-2,2024-01-23 21:26:00,179.5,0.0,cancelled,False
ORD07555,U0428,R040,Surat,Tier-2,2024-02-21 08:10:00,84.96,0.0,delivered,False
ORD07556,U0352,R056,Surat,Tier-2,2024-02-21 07:49:00,175.21,0.0,delivered,False
ORD07557,U0269,R038,Bangalore,Tier-1,2024-03-13 19:27:00,273.93,47.8,delivered,False
ORD07558,U0135,R012,Vadodara,Tier-2,2024-01-24 11:43:00,156.49,0.0,delivered,False
ORD07559,U0469,R072,Delhi,Tier-1,2024-03-29 10:37:00,349.89,0.0,delivered,False
ORD07560,U0244,R018,Bangalore,Tier-1,2024-03-25 20:12:00,123.79,0.0,delivered,False
ORD07561,U0100,R004,Mumbai,Tier-1,2024-01-04 08:55:00,376.28,0.0,delivered,False
ORD07562,U0323,R037,Indore,Tier-2,2024-03-28 23:15:00,347.25,102.76,delivered,True
ORD07563,U0057,R033,Mumbai,Tier-1,2024-03-02 18:06:00,420.73,0.0,delivered,False
ORD07564,U0354,R062,Delhi,Tier-1,2024-02-14 21:38:00,200.79,0.0,delivered,False
ORD07565,U0038,R010,Mumbai,Tier-1,2024-01-12 09:51:00,131.37,0.0,cancelled,False
ORD07566,U0259,R045,Indore,Tier-2,2024-01-09 13:39:00,299.4,0.0,delivered,False
ORD07567,U0194,R044,Indore,Tier-2,2024-02-14 20:44:00,232.6,42.52,delivered,False
ORD07568,U0239,R037,Indore,Tier-2,2024-01-29 18:40:00,217.02,0.0,delivered,False
ORD07569,U0144,R085,Bangalore,Tier-1,2024-01-21 11:36:00,294.7,29.83,delivered,False
ORD07570,U0197,R097,Bhopal,Tier-2,2024-03-21 13:50:00,242.71,0.0,delivered,True
ORD07571,U0031,R083,Indore,Tier-2,2024-01-11 18:29:00,114.46,0.0,cancelled,False
ORD07572,U0368,R003,Surat,Tier-2,2024-02-04 16:22:00,318.9,0.0,delivered,False
ORD07573,U0003,R064,Bhopal,Tier-2,2024-01-11 13:18:00,162.03,0.0,delivered,False
ORD07574,U0382,R059,Indore,Tier-2,2024-01-12 16:45:00,212.99,0.0,delivered,False
ORD07575,U0496,R077,Bangalore,Tier-1,2024-01-16 15:53:00,140.28,0.0,delivered,False
ORD07576,U0228,R077,Bangalore,Tier-1,2024-01-20 07:35:00,80.0,22.39,cancelled,False
ORD07577,U0201,R063,Indore,Tier-2,2024-03-12 22:04:00,132.69,0.0,delivered,False
